fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
rn2k1nr/pp1qppb1/3p2p1/3N3p/3N4/6P1/PPP1PP2/R1BQ1RK1 w kq - 2 9,20.0,-48.0,e2e4,quiet,27,0.097392,68.0,0
r3kbr1/1p5q/2p1bp2/p3pN2/1P2P1n1/2Q4N/P2B2B1/R4RK1 w - - 0 22,15.0,47.0,b4a5,capture,23,0.045656,32.0,0
6k1/2Rb2p1/p3r3/1p6/1P3P2/P2Q2K1/3qPB2/8 b - - 2 41,-40.0,-72.0,d2d3,capture,15,0.044846,32.0,0
8/1p1r1k2/2r5/p1R3p1/4p1P1/4P1K1/1PR2P2/8 w - - 2 33,154.0,208.0,c5f5,quiet,14,0.059886,54.0,0
1k2r3/1pnq4/3b4/p2p3p/P5p1/1P1Q2P1/NB3P1P/2R3K1 w - - 4 27,99.0,61.0,b2d4,quiet,20,0.051843,38.0,0
4kb1r/1p3p1p/6r1/p7/3n2b1/2P5/PP4P1/RN2KB1R w KQk - 0 14,-191.0,-112.0,c3d4,capture,19,0.094343,79.0,0
2kr2nr/pbpp2p1/1p1b1q2/2nP4/P1P3P1/NQ6/1P1B2B1/2KRR3 w - - 5 17,-221.0,-268.0,b3c2,quiet,25,0.042746,47.0,0
1q2r1k1/3bbp2/5npp/8/1P1Q3P/4PB2/2P1N1R1/2KR4 b - - 1 24,-136.0,-50.0,b8b4,capture,19,0.114837,86.0,0
1nbqkbr1/1pp2p1p/r3p3/5n2/P1p3pP/4P1P1/1B1PNPB1/RN1Q1RK1 b - - 1 9,62.0,57.0,f8c5,quiet,29,0.006988,5.0,0
6k1/6p1/2q4p/5Q2/2r2BKP/6P1/8/8 w - - 21 54,-123.0,-210.0,h4h5,quiet,10,0.100128,87.0,0
8/1p3n2/4NK1p/2p2P2/1k4P1/7P/8/8 b - - 3 50,-245.0,-210.0,f7d6,quiet,10,0.033722,35.0,0
2r3k1/1B3qn1/1P1pp3/p7/2P5/5Q2/P4PP1/1R4K1 b - - 0 33,-261.0,-170.0,c8c4,capture,16,0.091108,91.0,0
r2r2k1/n1p1b1p1/4p1N1/1pPN3p/p2P1P1R/4B1pP/1P4K1/6R1 b - - 0 31,-47.0,0.0,e7h4,capture,23,0.067229,47.0,0
3r4/2P1k3/3p3p/7r/p1P3p1/B7/2B1PPK1/3R4 b - - 0 35,-403.0,-681.0,d8c8,quiet,15,0.070040,278.0,0
2nrk2r/2q3p1/2p1bn2/p1b1pP2/Pp5P/1P3PPB/2PNQ3/1NKR3R w k - 0 19,-212.0,79.0,f5e6,capture,27,0.383899,291.0,0
r2qk2r/1bpp2b1/1p2P1p1/p5Np/2BnpPnP/P1N5/1PP3P1/R1BQ1K1R b kq - 0 11,127.0,158.0,d7e6,capture,30,0.037862,31.0,0
1k1rq3/1p3r2/p1p4p/2Nnb1p1/1P1p2P1/P1nP2QP/2P2PB1/2B1R1K1 w - - 0 26,-272.0,195.0,e1e5,capture,26,0.581632,467.0,0
7r/1bpk1pp1/5n1p/5p2/2PP4/B5P1/3N3P/5RK1 w - - 0 21,-38.0,-48.0,f1f5,capture,17,0.014172,10.0,0
1k3r2/p1ppq1p1/br6/N3p3/QP2P1P1/5NK1/8/4R3 w - - 1 23,-358.0,-438.0,a4b3,quiet,18,0.038588,80.0,0
Q7/8/4b3/4k3/1K6/1P6/8/6n1 b - - 0 70,-374.0,-563.0,g1h3,quiet,6,0.066403,189.0,0
4k3/8/4p1pp/1P2p3/2BbNn2/6KP/8/8 w - - 38 64,-14.0,-212.0,g3f3,quiet,12,0.251992,198.0,0
5r2/8/8/2k3p1/7p/4K2P/8/6R1 b - - 3 56,193.0,83.0,f8f5,quiet,7,0.135090,110.0,0
6Q1/r2np2p/7k/2pNpP2/1pq5/8/P1P4P/1K6 b - - 1 41,750.0,945.0,c4a2,capture,16,0.008838,195.0,0
6r1/2p5/4k2p/p1B1p3/P3b2P/4PP2/PrP4R/3RK3 b - - 0 26,-82.0,330.0,g8g1,quiet,18,0.485714,412.0,0
r3kb1r/pb1q1ppp/5n2/4N3/1P1p3P/4P1P1/1PP2P2/R1BQKB1R b KQ - 1 10,-4.0,8.0,d7d5,quiet,26,0.017267,12.0,0
8/4b3/4P3/8/k3P3/ppBK4/8/8 b - - 0 48,272.0,184.0,a4b5,quiet,8,0.084642,88.0,0
1n1k2r1/1ppbnp2/1r2p2p/p3P3/2B1PP2/1P3N2/P5PP/R1BR2K1 b - - 0 14,-257.0,-221.0,e7c6,quiet,25,0.033368,36.0,0
r4r1k/p4pp1/q6n/3pN2P/bRpPp2P/2P5/P3BP2/2Q1K1R1 b - - 3 22,25.0,-26.0,a8b8,quiet,24,0.073263,51.0,0
2k5/2p1q2p/8/p7/3Qb3/p7/P5PP/5RK1 w - - 1 33,156.0,348.0,f1e1,quiet,13,0.170598,192.0,0
2k3nr/ppp3p1/7p/8/Pb4bP/R1q5/4PQP1/2BK1B1R b - - 3 15,223.0,442.0,b4a3,capture,21,0.144116,219.0,0
k1r5/1p1b2pp/8/b2q4/P2Bp3/4Q3/5P1P/1R4K1 w - - 2 36,-401.0,-446.0,d4b6,quiet,16,0.019167,45.0,0
8/4k3/3R4/3p4/5r2/2K5/8/8 w - - 10 57,-91.0,-1.0,d6d5,capture,5,0.126606,90.0,0
5rk1/p2p1rpp/3npq2/7P/1p1NB3/5N1R/PPPR1P2/4K3 w - - 1 20,-239.0,-333.0,e4d3,quiet,22,0.073478,94.0,0
8/2p5/1p1bk3/rP5p/p1P1pprP/4B1P1/1P3P2/RR3K2 w - - 0 34,-207.0,-147.0,g3f4,capture,20,0.067256,60.0,0
2r5/p2ppk1p/4qnp1/1Q6/P4R2/2N1P1PP/P1KP4/8 b - - 6 22,-70.0,3.0,d7d6,quiet,19,0.103714,73.0,0
8/8/8/Bk6/8/8/5p2/5K2 b - - 3 57,-106.0,-3.0,b5a5,capture,4,0.143666,103.0,0
5b2/5b2/2k2P2/p4R2/2p1pP1p/P1NpP2P/7r/R3K3 w Q - 1 28,136.0,-112.0,a1a2,quiet,18,0.342121,248.0,0
8/p5p1/2pk4/1p6/5r2/PPP2B2/6K1/8 b - - 0 28,523.0,512.0,g7g5,quiet,11,0.002916,11.0,0
1k4r1/p2R1p1p/1pp3p1/2b1P3/5P1P/6P1/q3B2R/4K3 b - - 1 27,554.0,697.0,a2a1,quiet,18,0.021808,143.0,0
r4rk1/p4ppp/2p1b3/Np2p1b1/1P2P1nP/2P3P1/P3B3/R1B2RK1 w - - 0 15,3.0,183.0,h4g5,capture,25,0.237116,180.0,0
7r/3bp3/3r1k2/R2p4/2qN1Pp1/2PnP3/3P2BP/1Q3RK1 w - - 1 24,314.0,328.0,g2d5,capture,20,0.009478,14.0,0
r3k3/1b2ppb1/p1n5/1pP5/3pB1P1/1P6/PBP2r2/1K2R2R b - - 3 23,325.0,259.0,c6d8,quiet,21,0.050340,66.0,0
r3k2r/pbppbp1p/1pP3p1/4P3/1P2nP2/PK3N1P/5qP1/RNBQ1B1R b kq - 2 12,51.0,34.0,b7c6,capture,29,0.024098,17.0,0
2bk4/p1pq2p1/2n1p1P1/r2B2N1/Np3b2/1P6/PBPP1Q2/R2K4 b - - 0 19,-192.0,-112.0,e6d5,capture,23,0.095420,80.0,0
4qr1k/2p3p1/bn1p3p/5n2/2PbNN2/1Q1B1PP1/6KP/2BR4 b - - 1 22,-30.0,-73.0,a6b7,quiet,22,0.060470,43.0,0
rk1q2r1/ppp5/2n4p/2b2B2/5P2/2P2QPP/PP1B2K1/3R4 b - - 4 24,281.0,185.0,d8h4,quiet,21,0.090825,96.0,0
8/5rpk/2b1p2p/2q1Pn2/1pP5/p2R3P/4Q1PK/B1R5 w - - 4 41,-108.0,-50.0,g2g4,quiet,19,0.079142,58.0,0
3qrrk1/3b1pp1/p2P3p/8/2p1PNnP/2N5/PP1Q2P1/R4R1K w - - 2 18,43.0,30.0,d2e1,quiet,23,0.018501,13.0,0
6k1/5p2/6p1/3qP1QP/3P3R/1Pr5/P1r5/K5R1 w - - 0 42,435.0,419.0,h5g6,capture,15,0.006691,16.0,0
3k4/5p2/8/5B2/3P3P/4Q3/1p4K1/q7 w - - 0 53,220.0,286.0,e3e5,quiet,9,0.058267,66.0,0
r2qkb1r/ppp3p1/2b2p2/3np2p/8/4PN1R/PB1P1PP1/RN1QKB2 w Qkq - 0 9,143.0,125.0,f3e5,capture,27,0.022400,18.0,0
3r1rk1/p4pb1/1p4p1/2p1p2p/q1P1P2P/1nP1QP1N/1P4R1/1R2KB2 b - - 1 20,310.0,205.0,a4a2,quiet,25,0.091291,105.0,0
R2b4/3k4/1p4p1/3K3p/8/4B2p/2r5/5R2 w - - 5 35,176.0,99.0,f1f8,quiet,11,0.094896,77.0,0
6k1/p5pp/2p2p2/4pn2/P1P4P/1PN3P1/1KP2P2/3rN2b w - - 0 22,-277.0,38.0,c3d1,capture,20,0.385723,315.0,0
8/5n2/4b2p/8/4kNPK/4Pp2/5P2/8 b - - 29 74,364.0,312.0,e6d7,quiet,10,0.032787,52.0,0
r4k2/5p2/4n3/ppbr2Pp/4pp1N/7P/PP3PK1/1RB4R b - - 5 25,23.0,456.0,d5g5,capture,21,0.399399,433.0,0
N2kr3/pp2b1pp/2np4/2p2b1q/2PpnP1P/5N2/PP4BR/R1BQ2K1 b - - 2 14,54.0,96.0,g7g6,quiet,27,0.057651,42.0,0
1r5r/1p2R1Q1/1kppB3/p3n3/3qP3/P7/KP6/6R1 w - - 3 35,-32.0,-101.0,g1g3,quiet,17,0.095468,69.0,0
8/8/5rk1/6b1/4pn2/8/3R4/5R1K w - - 0 42,-188.0,-286.0,d2d8,quiet,8,0.091484,98.0,0
R2b2k1/3r3p/pp4pP/3rp3/1B6/P2p1P2/6K1/3R4 b - - 1 28,299.0,307.0,g8f7,quiet,17,0.005832,8.0,0
r4rk1/1p1bq1pp/2n1pn2/1N3p2/Rbp2P2/4PN2/1B1PB1PP/3Q1RK1 b - - 0 14,189.0,71.0,a8a4,capture,27,0.147221,118.0,0
5k2/8/5p2/8/p2p1PB1/1p1N1K2/7q/4R3 w - - 0 47,-187.0,-308.0,f3e4,quiet,11,0.109006,121.0,0
r6r/p3bk2/R2p4/1b1Pp1p1/4P2p/4BP2/1P5R/4K1N1 w - - 1 22,-25.0,-180.0,a6a7,capture,19,0.202193,155.0,0
r1b1kb1r/ppq1pp2/2p3p1/4N2p/1P1P4/2P1n3/P3QPPP/R3KB1R w KQkq - 0 11,-57.0,-70.0,e2e3,capture,27,0.018095,13.0,0
2rr2k1/1p1nqpPp/4p3/6P1/p2pPPN1/8/5Q2/1R3BK1 b - - 0 31,281.0,367.0,d7c5,quiet,20,0.057665,86.0,0
2q2rk1/2r1ppb1/6p1/2nN1n1p/1R5P/5Q2/2PPNP2/2B2RK1 b - - 9 19,50.0,96.0,c7b7,quiet,22,0.063280,46.0,0
8/8/5kp1/4p2P/6P1/4b3/6K1/8 b - - 2 49,433.0,457.0,e5e4,quiet,7,0.009194,24.0,0
8/1r4pp/p4n2/2kb2P1/P4P2/3R3P/2B5/K7 b - - 0 37,485.0,391.0,f6e4,quiet,14,0.037518,94.0,0
r1b1k1nr/pp4qp/1np1P3/3p4/3PPB2/5P2/P2N2P1/R2QKB1R b KQkq - 0 11,-109.0,-72.0,g7d4,capture,25,0.049754,37.0,0
1kr5/1p6/p3b3/5n2/1P1P1R2/P3p3/4N2P/4KB2 b - - 3 32,50.0,51.0,f5d6,quiet,15,0.001409,1.0,0
4Rb1r/1k3P1p/1p5p/2p5/2Pn4/p3N3/6P1/B5K1 b - - 4 32,124.0,20.0,h6h5,quiet,16,0.142490,104.0,0
2r5/1p4k1/1q1b3p/1Pp2Q2/2b2P2/5NPP/6BK/3Rr3 w - - 1 33,-198.0,231.0,d1e1,capture,18,0.548437,429.0,0
5rk1/2pb2p1/p5q1/P2p1pN1/3B1P1p/1Q1P2rP/6P1/4R2K w - - 0 32,-81.0,112.0,b3d5,capture,21,0.270322,193.0,0
4r3/2p2kr1/p1Nq1ppb/1p1Pp2p/4P2N/P5QP/KPP5/5R2 w - - 4 29,-119.0,-158.0,h4f3,quiet,23,0.048044,39.0,0
r1b2k1r/pp2pp2/3p1np1/q2P1n1p/8/2NB1N1P/PPPQ1PP1/R3K2R w KQ - 5 10,46.0,56.0,e1g1,quiet,28,0.014085,10.0,0
1k1r3r/1bp1qpb1/pp5p/1N1n2p1/1PQ1P3/P4P2/R3B1PP/2B1K2R w - - 0 17,-105.0,-208.0,e4d5,capture,26,0.121383,103.0,0
r2k1Nn1/2p3R1/1p1p3p/3b1p2/5P1P/p1BP4/2P4P/K7 w - - 4 27,-54.0,-148.0,f8g6,quiet,19,0.123885,94.0,0
8/2pk3p/3p4/6p1/3R2P1/2P1r3/2K4n/2N5 b - - 0 36,145.0,325.0,h2f3,quiet,12,0.169212,180.0,0
8/8/8/q3n1k1/4B3/3PP3/1P2Q3/1K6 w - - 7 65,414.0,449.0,e2f2,quiet,9,0.014332,35.0,0
8/8/8/8/1k6/7p/7K/8 b - - 9 59,80.0,-3.0,b4c3,quiet,3,0.117454,83.0,0
8/4k2p/1p3r2/8/1P5Q/P3q3/6PP/3R3K b - - 7 33,-354.0,-419.0,e7e6,quiet,12,0.033027,65.0,0
2kr1br1/1pp2n1p/p1n1b1P1/4pp2/PP2P3/2P1B1N1/1N2BPP1/R3K2R b KQ - 0 17,-31.0,-37.0,h7g6,capture,27,0.008552,6.0,0
r2qk1nr/pbppp2P/8/3P2p1/Q1p1P3/2P4P/P5PR/R3KBN1 b Qkq - 0 10,-227.0,-170.0,h8h7,capture,25,0.060133,57.0,0
4rrk1/p1p2p1p/2N5/1P6/2NpPqP1/3P4/6PP/5R1K w - - 0 32,-364.0,268.0,f1f4,capture,19,0.714312,632.0,0
5k2/3nbpp1/2q5/2p1p3/4P3/r4PP1/1BQPKN2/3R4 b - - 7 26,30.0,87.0,c6b5,quiet,18,0.079584,57.0,0
1b1q1k1r/1p2npp1/r4n2/1N1pB1Q1/P1P5/6P1/3P2B1/R4RK1 b - - 0 20,-11.0,138.0,h8h5,quiet,22,0.204599,149.0,0
8/6p1/3k2N1/1p1n2RP/r7/3K4/8/8 b - - 0 51,230.0,170.0,a4a3,quiet,9,0.063014,60.0,0
2rq1rk1/4bpp1/3np2p/1p1b4/p1pP1PPP/P1P5/1P1NQB2/R3KBR1 b Q - 0 18,170.0,178.0,e7h4,capture,28,0.009047,8.0,0
8/k1p5/1p6/q7/2P1PR2/1Q1N4/r3n3/2BK4 b - - 2 42,-216.0,123.0,e2d4,quiet,13,0.446124,339.0,0
2kr1b1r/pppbq3/2n4p/3Bpp2/3P3R/4P1P1/PPQBNP2/R3K3 w Q - 1 12,41.0,107.0,d5c6,capture,26,0.090564,66.0,0
5Q1R/pp1kpp2/2p1bn2/8/5q2/P1N5/1P2BPK1/2r5 b - - 6 24,286.0,1110.0,f4g5,quiet,18,0.159927,824.0,0
1k2r3/2pbn3/1p1n4/p2p1p1p/P2P1P2/1KPBN1P1/2P4P/4B1R1 w - - 7 28,195.0,53.0,c3c4,quiet,23,0.178767,142.0,0
k7/7R/2r4p/7P/4K3/8/8/8 w - - 1 68,272.0,194.0,e4f5,quiet,6,0.073792,78.0,0
4Bk2/1pp5/6R1/p2PP2p/P1KP4/5r1P/3r1b1P/2R5 w - - 1 28,340.0,-1.0,c4b5,quiet,18,0.377668,341.0,0
r3kbnr/2pb1ppp/p2q4/n7/PpBPP3/5N2/1P4PP/RNBQK2R w KQkq - 2 9,5.0,34.0,c4e2,quiet,28,0.041579,29.0,0
2bq1rk1/r5bp/p4Bp1/1pp5/3p1P2/1PN1P3/P1PPB1P1/R2QK2R b Q - 0 11,121.0,94.0,d8f6,capture,26,0.035348,27.0,0
2kr3r/p1pq2p1/1bn2p2/1N1b4/Q2p4/3P1NP1/1P1BPPB1/2R3K1 w - - 2 19,33.0,-61.0,a4a6,quiet,24,0.134244,94.0,0
rn1qkb1r/1p3b1p/2p2np1/p4p2/2P2B2/PNNP2PB/1P5P/R2QK1R1 b kq - 0 12,63.0,-10.0,f8e7,quiet,28,0.104071,73.0,0
r2qk2r/ppp5/4pnb1/2np2Bp/4P3/N1P2PbN/PPQ3B1/2KR3R w kq - 0 13,-25.0,62.0,c2e2,quiet,27,0.124206,87.0,0
8/8/2p1k3/5R2/2pr4/2NnK3/8/8 b - - 0 62,415.0,255.0,d4g4,quiet,8,0.103242,160.0,0
5b2/p3rk2/5p1n/2p4P/2P1N3/2P2P2/PrP5/3R1K1R b - - 2 25,109.0,178.0,h6f5,quiet,18,0.083965,69.0,0
2kr1br1/1b1nq2p/p1p3pn/1p6/4P3/1P3N1P/PBPNQ1P1/1K1R1B1R b - - 10 12,-157.0,-103.0,c8b8,quiet,27,0.067689,54.0,0
r2qkb1r/1p1b1pnp/p3p1p1/n2pP3/3P3P/P1NB1PP1/4NK2/1RBQ3R b kq - 0 12,-14.0,-47.0,f8e7,quiet,29,0.047092,33.0,0
r2qk2r/p1np1pp1/4p2p/2bnP3/Pp2N3/8/1PP1QPPP/RNB1K2R b KQkq - 1 9,71.0,-23.0,c5e7,quiet,28,0.133830,94.0,0
4r2k/R3P2p/1p6/1P6/4bn2/8/2P4P/6K1 b - - 0 29,364.0,449.0,f4g6,quiet,12,0.039417,85.0,0
3q1rk1/1Q2Bpp1/1p2p3/p5P1/P1r5/4P3/3PKP2/6R1 b - - 0 23,197.0,305.0,c4c7,quiet,18,0.096092,108.0,0
8/6k1/4p1P1/4P2P/3P1K2/1r2B3/8/8 w - - 5 35,332.0,313.0,f4e4,quiet,9,0.012783,19.0,0
1nbq1rk1/r3bppp/p4n2/2pp4/3P4/1PPB1N1P/R4PP1/1NBQ1RK1 b - - 0 10,58.0,15.0,c5d4,capture,28,0.061129,43.0,0
1k6/8/1pK5/1P3B2/P6p/8/8/8 w - - 11 61,510.0,1842.0,c6b6,capture,7,0.050387,1332.0,0
8/2R2pk1/6p1/7p/7P/6PN/rr3PK1/8 w - - 27 50,-383.0,-370.0,c7e7,quiet,12,0.006898,13.0,0
r3kb1r/p1p3pp/5p1n/3Pp3/P7/2Pn1N1P/1P2NPP1/R1B2K1R w kq - 0 12,67.0,88.0,c1h6,capture,25,0.028759,21.0,0
8/2p1k3/3Rb1q1/8/1p3Q2/8/r4PP1/4R1K1 b - - 0 29,3.0,201.0,c7d6,capture,12,0.256479,198.0,0
7k/7p/1bp5/p3p3/4Nr2/1P3P1P/2P1K3/6R1 w - - 2 33,17.0,40.0,g1g3,quiet,14,0.032866,23.0,0
k4r2/ppQn1q1r/2p2n2/6pp/2PP4/1P6/P2K4/4R1NR w - - 0 20,-373.0,-361.0,d2c1,quiet,20,0.006649,12.0,0
8/5p1p/2knr3/R7/6P1/2p2K2/8/R7 w - - 0 47,-92.0,-90.0,a5a3,quiet,10,0.002689,2.0,0
8/1b6/2k5/1p3P2/p3N3/5K2/r7/3R4 b - - 1 39,246.0,202.0,a2a3,quiet,9,0.042883,44.0,0
3rr1k1/6p1/5b1p/1R1b1p2/7P/5N2/1PQ2PP1/6K1 b - - 0 32,-16.0,-84.0,d5e4,quiet,16,0.095575,68.0,0
r3k2r/2pqn1p1/1p1n1p2/p2p3p/5P1N/2BBP1Pb/P1QP1R1P/1R4K1 w kq - 8 14,102.0,36.0,c3b2,quiet,27,0.091090,66.0,0
r4b2/1p6/3k1pP1/7R/2PN1p2/1K1P3P/5P2/8 b - - 2 33,-308.0,-360.0,a8a1,quiet,14,0.033355,52.0,0
R2bk3/2q4p/8/3pP3/1P1P4/6P1/8/6K1 b - - 0 65,331.0,606.0,c7c1,quiet,11,0.099856,275.0,0
8/p2k2p1/3Np3/3pP3/3n1QP1/3q4/6PK/2R5 b - - 2 34,-135.0,495.0,d3h7,quiet,14,0.630350,630.0,0
2b2bn1/4pk2/2p1np2/8/3qNB1r/PQN2p2/1PP4p/1K1R3R b - - 1 19,232.0,17.0,d4d1,capture,22,0.267303,215.0,0
8/p3kpp1/1p1p4/3PrP1p/1PP1nR1P/P2K4/4BP2/8 b - - 19 37,-39.0,-153.0,e4f6,quiet,19,0.151084,114.0,0
r1bq1rk1/1pp5/p4n1b/3P1p1p/2P1p3/1P1QP2R/P1N1B1PN/2KR4 w - - 0 16,53.0,-14.0,d3d2,quiet,26,0.095824,67.0,0
r7/6rk/4Q3/p6P/1p2p3/1P2q3/2P3R1/1K6 w - - 0 33,-70.0,-93.0,g2g7,capture,13,0.031333,23.0,0
r3k1r1/p2p1n2/3bq3/1Ppb1p1p/4p2P/P3P3/1B1N1PP1/R2QKB1R b q - 2 15,165.0,99.0,g8g4,quiet,26,0.082340,66.0,0
4r2k/p6p/2b5/4qp2/3R4/7P/1P3PP1/3Q2K1 w - - 1 29,-81.0,-163.0,d4c4,quiet,14,0.104255,82.0,0
r3kbr1/2pb3p/p3p3/1p2Np1n/2pP3q/PnN1B2P/1PQ1PP2/3RKB1R w Kq - 2 13,145.0,23.0,d4d5,quiet,29,0.164294,122.0,0
8/pp3kp1/1b5p/3r1p1R/P3r3/1P3N1P/6P1/4RK2 b - - 2 26,153.0,216.0,e4e1,capture,17,0.069179,63.0,0
8/2R1pk1p/5pp1/3Nn3/1P6/4P3/r6P/3K4 b - - 10 33,237.0,143.0,f7e6,quiet,13,0.101545,94.0,0
3r4/1kp4n/p1p3r1/8/1PB5/2P5/P1K4P/R3R3 b - - 11 32,-149.0,-69.0,g6g2,quiet,15,0.104169,80.0,0
8/6K1/8/8/8/2k5/2np4/8 w - - 0 62,-792.0,-1287.0,g7f8,quiet,4,0.009757,495.0,0
r6r/2pb2k1/p2q1npp/1p1p1p2/2P5/3BPQ1P/PP2NPP1/1R1R2K1 b - - 0 15,-174.0,-141.0,h8f8,quiet,26,0.038914,33.0,0
r4r1k/p2q4/3b1p1p/3Q1P2/Pppp2P1/8/1PPN1P1P/R1B3K1 w - - 1 16,-109.0,16.0,g1f1,quiet,23,0.174922,125.0,0
1r6/5pR1/3kp3/p4r2/2R4P/5P2/2P1K3/8 b - - 7 33,-40.0,1.0,d6d7,quiet,12,0.058751,41.0,0
rnbqk2r/1p4pp/p2p1n2/3P1p2/3QpP2/P1N1P1PP/1P6/R1B1KB1R b KQkq - 0 9,39.0,-14.0,b8d7,quiet,28,0.076028,53.0,0
2kr3r/pp1b1p2/2n1qnpp/2bN4/6P1/P3BN2/1PP2PBP/R2QK2R w K - 5 10,84.0,64.0,e1g1,quiet,27,0.027509,20.0,0
2r2kr1/p2bb3/P1p1p1pp/1p2Bp2/3P1P1q/1PN1P2P/1KP1B1Q1/R7 w - - 0 22,91.0,39.0,g2f3,quiet,26,0.072154,52.0,0
r2k3r/pbpp3p/1nn2pp1/2b1p3/p2PP3/2P2N2/1PN2PPP/R1BK1B1R b - - 0 10,62.0,94.0,e5d4,capture,29,0.043780,32.0,0
