fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
r2q1rk1/p3ppbp/1p4pn/8/1B1pb3/1P2PN1P/P1PP1PP1/1R1QKB1R b K - 0 9,143.0,394.0,a7a5,quiet,29,0.211286,251.0,0
rnb1k2r/1pq3pp/2P2n2/p7/P2Pp3/1Pb1P3/3B2PP/R2QKBNR w kq - 0 10,-661.0,185.0,d2c3,capture,27,0.721860,846.0,0
2r3k1/2r2pp1/3q1n1p/pP1p1Q2/PbnP4/2N3PP/5KB1/B1RR4 b - - 0 30,678.0,599.0,c4b6,quiet,24,0.011041,79.0,0
r2qk2r/pp3p2/2pbpnp1/3p1n2/P2P1P2/1PP1P3/R2NQ2P/1KB2BR1 w q - 1 18,-149.0,-187.0,a4a5,quiet,28,0.043641,38.0,0
1B6/5kp1/pp2b2p/8/1P5P/P4r2/1K2R3/8 b - - 0 34,240.0,446.0,f3b3,quiet,13,0.129493,206.0,0
2rr2k1/1b3pp1/p2p4/R1n1p2p/2Np4/QP1P2P1/2P1P2P/5K2 w - - 0 25,418.0,566.0,c4d6,capture,22,0.045666,148.0,0
r2q1k2/3p2bp/p5pn/8/R1Pp4/1P1N4/4BPPP/4K2R w - - 1 19,-1082.0,-1090.0,e2f3,quiet,20,0.000088,8.0,0
8/7k/1BP5/8/8/2P2R2/5K2/3r1N1r w - - 1 44,1294.0,1538.0,f1g3,quiet,9,0.000439,244.0,0
r7/3k4/pp4p1/2p2p2/4p1n1/PPN1P1P1/1BPP4/2K4R b - - 1 23,-1106.0,-1186.0,d7e6,quiet,19,0.000632,80.0,0
r2q3k/1p5p/p1p5/2PbRp2/3P1Q1p/8/2r2RP1/6K1 b - - 2 27,1067.0,1401.0,c2f2,capture,18,0.001831,334.0,0
rn2kr2/pp2p2b/2p2p1B/3q3P/2NP2pP/4p3/PPP2P2/R2QKBR1 b Qq - 1 11,-640.0,-593.0,e3f2,capture,27,0.007370,47.0,0
r2k3r/1np1bqpb/1p1p4/pP1P1P1p/2P1N1PP/P1BBP3/2Q5/2KR3R b - - 0 23,-692.0,-598.0,h5g4,capture,28,0.012717,94.0,0
r6r/p1pnk1p1/5p1p/4p3/P3N1P1/2P1B3/2K2P2/3R3R b - - 3 19,-871.0,-833.0,d7b6,quiet,19,0.001601,38.0,0
4r1k1/p2b2p1/7q/p1p2p1P/2Np2P1/P2P4/1PP2Q2/5K1R b - - 2 24,386.0,1484.0,h6c1,quiet,20,0.097598,1098.0,0
5rk1/1bq1b1pp/1p2p3/rB1p4/p3pPN1/P1P3P1/1P2Q2P/1K1R3R b - - 15 22,344.0,337.0,e7a3,capture,25,0.004361,7.0,0
rnb1kb2/pp3p2/1q1pp3/2p3p1/2PP4/2N3P1/PP2PP2/R2QK1NB w Qq - 1 9,90.0,40.0,d4d5,quiet,26,0.069387,50.0,0
5k2/p7/4b3/2R3p1/P1N5/1P6/1KP3r1/8 w - - 1 33,357.0,330.0,c4e3,quiet,11,0.016608,27.0,0
r4rk1/pp2q1pp/2bB1nn1/8/4P3/P1Q2P2/1P5P/2KR1BNR b - - 2 15,-272.0,-752.0,f6e4,capture,23,0.159811,480.0,0
r3kb2/pppb1p2/2n1p2p/1BP4p/Q4N2/8/PP3qPP/2KR3R b q - 3 10,-13.0,299.0,f2c5,capture,24,0.366981,312.0,0
8/5B2/R7/6P1/2p5/pr6/1k3P2/6K1 b - - 0 44,-222.0,18.0,b3b4,quiet,9,0.307979,240.0,0
r1bqk3/ppp3bQ/2n5/4p1p1/3P4/2N1PP2/PP4P1/R1B1K1N1 b Qq - 0 12,-396.0,-393.0,e8f8,quiet,23,0.001465,3.0,0
8/5k2/1pq1pp2/5n2/P7/6pP/4Q1P1/4R2K w - - 38 65,338.0,361.0,e2e4,quiet,13,0.013779,23.0,0
1k6/6pr/ppn5/6Bp/2Nb4/PP6/6PP/3R3K b - - 7 29,-213.0,-85.0,b6b5,quiet,16,0.153199,128.0,0
r3k2r/p1pp1pp1/1b3q1n/4n3/3NP1p1/P1P5/1P2NP1P/R1BQ1K1R w kq - 1 10,-479.0,-308.0,a3a4,quiet,26,0.085498,171.0,0
r3kb1r/ppp1n1pp/1n2bp2/1P2p3/P3N1P1/2P2N2/5P1P/R1BK1BR1 b kq - 0 9,602.0,482.0,e6d5,quiet,27,0.028398,120.0,0
r2r2k1/pp2q1p1/3bn3/4pP1p/2B2PnP/2N3P1/PP1R4/R1BQK3 b Q - 0 14,24.0,-328.0,g8h8,quiet,25,0.403025,352.0,0
8/3k4/p3p1p1/1p3nP1/n1pPR3/P1P5/1P3P2/2B2K2 w - - 0 31,1035.0,1015.0,e4e1,quiet,17,0.000314,20.0,0
1k2r3/1pr2q1p/p2Qp2R/3p4/3P4/P1P4P/1P4P1/6K1 w - - 3 35,-1111.0,-1278.0,d6e5,quiet,18,0.001029,167.0,0
Bn1r2k1/5p2/1p5p/2b5/2N5/4P2P/P1P2KP1/R6R b - - 0 19,-1909.0,-1799.0,b8a6,quiet,17,0.000015,110.0,0
1k1b3r/4r3/R4p2/1p2p2p/3p2pP/1P4P1/PB3PB1/5K2 w - - 1 33,-455.0,-95.0,a6a8,quiet,19,0.298679,360.0,0
4k2r/q2n1pp1/3bp3/8/3P3p/2NNKP2/1P4PP/3Q3R b - - 0 18,127.0,43.0,h4h3,quiet,19,0.113472,84.0,0
2r3rk/3b3p/R4n1p/2p2p2/2nP4/2N3P1/P1P2PB1/4R1K1 b - - 0 22,647.0,510.0,g8e8,quiet,20,0.026854,137.0,0
2r3k1/4Q1p1/2p4p/8/p1p5/P2q4/1P5P/K3R3 b - - 1 36,293.0,362.0,c8f8,quiet,14,0.045540,69.0,0
rn1qr1k1/1ppb1p1p/3p2pb/p4p2/2PP1N2/1PNBn3/P5PP/R1BQ1RK1 w - - 0 9,-593.0,-512.0,c1e3,capture,30,0.017990,81.0,0
r2q1rbk/pp2n1pp/2nb1p2/3P4/3P4/1NN2B2/PB4PP/R2Q1RK1 b - - 0 15,194.0,146.0,c6a5,quiet,26,0.054827,48.0,0
4R3/1R4pk/3b4/3p4/3P3P/7r/8/6K1 w - - 0 32,462.0,483.0,e8d8,quiet,10,0.007013,21.0,0
r3k3/3n1pr1/pp2p3/3p3p/1R2PP1q/N2B1Qn1/P2P2P1/4R1K1 b q - 0 14,568.0,668.0,g3e4,capture,23,0.015694,100.0,0
8/8/8/7K/p6P/1k6/1P6/8 b - - 0 40,114.0,1065.0,b3b2,capture,5,0.339415,951.0,0
8/3k3p/5R2/8/8/8/3K1N1r/8 b - - 10 60,-43.0,-29.0,h2h4,quiet,6,0.019930,14.0,0
8/B2R4/5pp1/p1p5/P1n1kPP1/2r5/4KP2/8 w - - 2 34,-134.0,-5.0,a7c5,capture,14,0.176621,129.0,0
r2q1rk1/pppnppbp/6p1/6B1/1n2PN2/7P/1P1N1QP1/3R1RK1 w - - 1 15,-462.0,-210.0,f2h4,quiet,25,0.164497,252.0,0
1r6/R7/4b3/2p1kp2/2P1P3/1P1R1PPp/7P/6K1 w - - 0 35,1542.0,2141.0,a7a5,quiet,15,0.000135,599.0,0
r3kb1r/1ppbqppp/2n5/p2p4/P2PnPPP/4R3/1PP1B3/1NBQK1NR w Kkq - 1 9,-230.0,-236.0,b1d2,quiet,30,0.005676,6.0,0
2krr3/pppnpp1p/1b2b1p1/8/P3P3/1P2NP2/1BP1BKPP/1R1R4 w - - 5 15,41.0,139.0,b3b4,quiet,26,0.131275,98.0,0
2r5/3p1k2/p2Qpn2/5p2/2P5/2N3rq/PP2B1b1/3RK1R1 w - - 0 28,-570.0,-494.0,e2h5,quiet,19,0.018786,76.0,0
5r2/6pk/p6p/7q/8/Pp6/1P6/K3R3 b - - 3 37,4757.0,5924.0,f8f2,quiet,11,0.000000,1167.0,0
2r3k1/7p/1P5b/p3p3/3p3P/3PnPPR/1R2KNr1/1N6 b - - 0 29,370.0,117.0,e5e4,quiet,19,0.231487,253.0,0
r7/1p1rb2p/4k1p1/1pP5/1P2p1KP/pR2B1P1/P4P2/2R5 b - - 1 32,-161.0,-11.0,d7d3,quiet,20,0.200599,150.0,0
rn3rk1/2p1bpp1/p3b3/1p5n/1P2P2p/P1NB1N1P/2P3P1/1RBKR3 w - - 0 12,12.0,-31.0,c3d5,quiet,26,0.061757,43.0,0
r5k1/2pb1ppp/3b2r1/P7/3B4/P3PP2/3P1KPP/R6R w - - 1 22,-859.0,-802.0,d4c3,quiet,20,0.002719,57.0,0
r3r1k1/5ppp/P3qn2/R1p5/3P4/1PP2NbP/1K4P1/1N1Q1R2 w - - 0 24,153.0,662.0,d4c5,capture,22,0.271373,509.0,0
1k1r2r1/pbppbpp1/1p2p3/3Pq3/2P1P3/P1NQ4/1PK1B1P1/R6R w - - 4 14,-304.0,-331.0,a1d1,quiet,25,0.018552,27.0,0
6r1/2R3pk/P3b2p/2p1N3/7P/6R1/r7/5K2 b - - 3 38,283.0,328.0,a2a6,capture,13,0.032498,45.0,0
3r2k1/8/7P/8/pR6/Pb2B3/1K6/8 w - - 23 61,139.0,133.0,b4g4,quiet,9,0.007436,6.0,0
r1bqk2r/pp3pp1/1p2p3/3pP2p/1P1Pn3/2PQ3N/1B3PPP/RN3RK1 w - - 0 13,1227.0,1316.0,d3e3,quiet,28,0.000343,89.0,0
r6r/pp2k2q/2npPb1p/2pQ4/2P2B2/6RB/PP5P/5RK1 b - - 6 22,-861.0,-915.0,a8d8,quiet,22,0.001858,54.0,0
3r1rk1/2p4p/p4q2/1pQbnp2/5P2/5N1P/P3R1P1/4R1K1 w - - 0 29,-530.0,-86.0,f3e5,capture,20,0.333526,444.0,0
r2q1b1r/1p2kB1p/pp1p4/4p1N1/5nQ1/2P5/P5PP/R3K1R1 w Q - 6 18,375.0,582.0,g2g3,quiet,22,0.069637,207.0,0
8/7p/8/8/1N1Pk3/7P/6b1/3K4 w - - 1 44,-105.0,-65.0,h3h4,quiet,7,0.054203,40.0,0
6k1/6p1/1p5p/p2pNQ1P/P2P4/1P3PP1/6K1/2q1b3 w - - 10 43,686.0,820.0,e5g6,quiet,17,0.010077,134.0,0
8/8/8/4Bp2/8/5kP1/1r6/7K b - - 15 80,638.0,609.0,b2d2,quiet,6,0.004371,29.0,0
2R5/3p2pk/p3p3/1r2Np2/n4P1P/3Pn2P/P5BK/8 w - - 0 28,-42.0,-5.0,g2f3,quiet,18,0.052955,37.0,0
7k/2R5/3NB3/5p2/K1pb4/PP2n3/7r/8 b - - 1 38,-237.0,-90.0,c4b3,capture,12,0.169756,147.0,0
r3k1r1/pRp2p1p/4p1q1/8/3P3P/P1P2Qn1/P5PR/4K1N1 b q - 0 16,370.0,197.0,g6c2,quiet,21,0.137194,173.0,0
r1b2rk1/ppb1n1pp/3P4/2p5/4q3/2P1N1PP/PP2Q3/R1B1KBR1 b Q - 0 14,89.0,146.0,c7d6,capture,25,0.073207,57.0,0
2kr4/Q7/8/1pKn1p1p/3B3P/2n2q2/P4P2/R2R4 b - - 2 29,409.0,182.0,d5c7,quiet,16,0.172954,227.0,0
1k1r3r/1p1qn1b1/p1npb3/2p1p3/2P3p1/PPNPP1N1/1BQ1B2P/1K3R1R b - - 1 22,132.0,113.0,d6d5,quiet,28,0.024203,19.0,0
r2q1r2/p3ppk1/p5p1/2p3Q1/3P4/1P6/P1N4P/1K1n3R w - - 0 20,-617.0,-872.0,h1d1,capture,19,0.021312,255.0,0
6k1/pb3p2/1p3b1R/2p2P2/P4P2/2PrB1K1/1P6/R7 b - - 0 28,-401.0,817.0,d3e3,capture,17,0.900579,1218.0,0
3r2k1/p4qp1/2Q2n1p/2P2p1P/5n2/P4N2/5PP1/R3R1K1 w - - 1 28,865.0,811.0,a1d1,quiet,19,0.002468,54.0,0
7R/Nn2pk2/p4p2/2r2b2/8/2N5/PPP5/2K5 b - - 3 30,435.0,502.0,c5c7,quiet,14,0.022911,67.0,0
1rb1k1r1/p3q3/2p2n2/p3p2p/2P1P3/1nN1QN1P/1P2B1P1/3RKR2 w - - 4 17,380.0,619.0,e3h6,quiet,24,0.073317,239.0,0
r2q2k1/3pbp2/2p2pp1/3n3p/1p1P3P/1Q3NP1/P2B1P2/R3R1K1 w - - 2 18,915.0,806.0,b3b2,quiet,23,0.004436,109.0,0
r2q1rk1/ppp3np/4b1p1/4p3/P1Pn2Pb/1P3N1N/1B2BP2/R2QK2R w KQ - 2 13,-283.0,-45.0,f3d4,capture,27,0.271643,238.0,0
5r2/7R/3Q2p1/3B1k1p/3qr2P/6P1/5P2/6K1 b - - 3 35,-671.0,-720.0,e4e1,quiet,13,0.004979,49.0,0
4n3/8/1p2k3/pP1p1p2/3PpPp1/N3P1P1/8/K7 w - - 19 67,-378.0,-506.0,a3b1,quiet,15,0.050406,128.0,0
1r1q1rk1/1b1n1pp1/p6p/1pp1P3/3p1PB1/P2P4/2QN2PP/R4RK1 b - - 2 14,270.0,207.0,a6a5,quiet,25,0.058501,63.0,0
rnbqr1k1/5pp1/1p3n1p/p2p4/Pb1P3P/2NQ1P2/1PP1N1P1/R1B1KB1R w Q - 0 10,6.0,-173.0,g2g4,quiet,29,0.238879,179.0,0
2kr1b2/pppb3q/3npn2/3p1p1P/3P4/BPN1PQ2/P1P2P2/R2K3R b - - 0 15,731.0,811.0,d6e4,quiet,26,0.005359,80.0,0
r5kr/pp2p1b1/5nBp/3p2p1/3P4/P1N1Pb1q/1PQB1P2/2R1K1R1 b - - 1 20,380.0,356.0,h3h2,quiet,25,0.013240,24.0,0
5rk1/2pq2b1/1p1p1p2/1p3NBp/r1bPP3/1n3N1P/1Q3RP1/3RK3 w - - 0 21,-451.0,-456.0,g5e3,quiet,24,0.001836,5.0,0
r1bq2k1/5pp1/8/p2pr2p/P1p2PPb/2P1P3/2B1N3/RN3K1R w - - 0 18,-1958.0,-1786.0,f4e5,capture,23,0.000022,172.0,0
1k6/3r4/1p2B3/4n3/3Q1N2/P1K1P3/P6q/8 w - - 9 29,-52.0,1143.0,e6d7,capture,12,0.572894,1195.0,0
8/5kp1/8/R7/1r6/5P1P/6P1/6K1 b - - 0 38,-540.0,-791.0,f7g8,quiet,8,0.032336,251.0,0
6r1/2Nnk1b1/2p1pp1p/4P2P/q2P3Q/1pp4B/P4P2/R3K3 w Q - 0 23,-590.0,-289.0,h4g4,quiet,21,0.126866,301.0,0
r2q3r/p3k1pp/2Qbp3/8/1P1PP1n1/P4N2/6PP/R1B1K2R b KQ - 0 16,-513.0,-728.0,a8c8,quiet,22,0.034682,215.0,0
7r/1N3p2/p3k2p/2Pp4/3Pn3/1P2K1P1/n6P/5R2 w - - 0 29,-372.0,-565.0,f1a1,quiet,16,0.067897,193.0,0
7r/6N1/p4k2/3p1p2/2nPP3/6Rp/4K2N/8 b - - 2 33,-146.0,425.0,d5e4,capture,13,0.618864,571.0,0
1r1qk2r/p1p1bp1p/8/3p1bp1/4N3/2PB4/P1Q2PPP/R1B2RK1 b k - 0 13,-574.0,-235.0,d5e4,capture,24,0.169991,339.0,0
5rk1/2q4p/2pbbp2/8/3Pp3/4N1P1/4P1BP/3Q1RK1 w - - 0 22,140.0,282.0,g2e4,capture,18,0.144017,142.0,0
R1Q2b2/2p2rk1/2n3pp/2p5/5qP1/R6P/8/3K4 b - - 1 35,1404.0,5246.0,f4f1,quiet,15,0.000309,3842.0,0
5Q2/p6k/8/2P2p2/8/P2q4/1K4p1/8 w - - 0 43,-506.0,-1042.0,f8f7,quiet,9,0.049049,536.0,0
4k2r/1R1n4/2p1bP2/5np1/8/2q2NP1/5rBP/2BQ2K1 w k - 0 20,-443.0,220.0,g1f2,capture,18,0.707711,663.0,0
2r1kbr1/p1pnnp2/2b1p3/4B1pp/2BP2N1/P1N2P2/1P4PP/2KRR3 w - - 0 16,58.0,270.0,g4f6,quiet,26,0.242824,212.0,0
r3k2r/pbpp1p2/5np1/1P5p/1P1PP3/2N2Pq1/3KP3/R1BQ1B2 b kq - 0 12,371.0,421.0,d7d6,quiet,24,0.024280,50.0,0
1k6/1bp5/p2pRn2/1p6/7r/P5N1/1PP2P2/2K2B2 b - - 3 22,39.0,132.0,h4f4,quiet,16,0.125431,93.0,0
5rk1/5pp1/7p/qrp5/1nQp1b1P/1P3RP1/1B1P1N2/2K1R3 b - - 1 21,705.0,593.0,f4d6,quiet,21,0.014889,112.0,0
1k2rbr1/1bp1Bp2/ppq4p/5Q2/3P4/P1P2N2/1P1N1PPP/R3K2R w KQ - 3 14,78.0,288.0,e1c1,quiet,25,0.229548,210.0,0
3r3k/6p1/7p/5R2/5P1P/3p1BP1/7K/4r3 b - - 0 47,931.0,1189.0,d3d2,quiet,12,0.003618,258.0,0
2rqk2r/pb1n1pp1/4pn2/1Bb4p/8/PP2P2N/1B1R1PPP/1N1QK1R1 b - - 2 10,87.0,-176.0,f6d5,quiet,27,0.356284,263.0,0
8/R7/3n3p/1p6/p3k3/4P3/4K2P/8 w - - 6 49,364.0,346.0,a7a5,quiet,9,0.010524,18.0,0
r4rk1/pp2b1pp/2ppbn2/4p3/2P1n3/N3BNPP/PP3PB1/R3R1K1 b - - 2 12,365.0,348.0,f8e8,quiet,27,0.009873,17.0,0
8/5p2/k3r3/p5p1/R1P3P1/5KP1/8/8 w - - 9 50,-252.0,-297.0,f3f2,quiet,10,0.036698,45.0,0
r1bq1rk1/pp2nppp/2nb3P/PB1p4/1P1Pp3/2P5/5PP1/RNBQK1NR b KQ - 0 9,390.0,363.0,g7g6,quiet,30,0.014332,27.0,0
2bk4/4n3/pp1N4/2p5/5nB1/2P5/PP2R3/2K5 w - - 3 42,747.0,1147.0,e2e7,capture,14,0.012031,400.0,0
r1b1k2r/pp2n1p1/1q3p2/2bBp2P/2P5/P4N1P/1P2QP2/R1B1K2R w KQkq - 3 12,-66.0,27.0,b2b4,quiet,25,0.132633,93.0,0
8/8/2R3P1/1k1B4/p3P3/4K3/7r/6r1 w - - 1 47,-98.0,-303.0,e3d4,quiet,9,0.213812,205.0,0
2k5/7p/1p1n4/p2p4/P1rP2P1/2p2PKP/P7/2RR4 b - - 2 28,-886.0,-928.0,c8d7,quiet,17,0.001295,42.0,0
2kr4/1p1qn3/3b1R2/1P2n1p1/3pQ2r/3P4/P1NBN1K1/R7 w - - 0 22,-534.0,-1536.0,d2f4,quiet,20,0.044050,1002.0,0
r3kb1r/8/p2qpp1p/3p4/7P/PP2Q3/3N2P1/R4RK1 w kq - 0 16,-33.0,199.0,f1f6,capture,19,0.306043,232.0,0
6r1/8/3R4/kp3P2/4PK1n/P6P/5R2/6r1 b - - 10 53,187.0,85.0,h4g2,quiet,12,0.125882,102.0,0
r4rk1/pp4pp/3b4/4np2/1P1p4/3P3P/N1P2PP1/R1B1RK2 w - - 0 17,15.0,149.0,c1b2,quiet,22,0.180609,134.0,0
r2kbb1r/1pp1n1p1/p6p/4n3/PPBP1p2/NQP5/5PPP/q1B2RK1 w - - 0 16,-90.0,316.0,d4e5,capture,27,0.487150,406.0,0
r2k3r/1ppnn3/p2b1p1p/4p2q/4P2P/P1BP1N1B/1PK2Q2/R5R1 w - - 0 21,246.0,449.0,d3d4,quiet,25,0.125143,203.0,0
2kr4/pp2n3/2nq4/3bpp2/3p3Q/P2P3P/1PP1NN2/1K4R1 b - - 2 23,1388.0,1305.0,d8f8,quiet,21,0.000207,83.0,0
R7/2r3kp/2P3p1/P3p3/8/r6P/2R4K/8 b - - 0 48,-178.0,-101.0,e5e4,quiet,12,0.094487,77.0,0
5r2/1bp2rkp/p1n3p1/1pP1p3/4B2P/2P1RP2/P2N1K2/4R3 b - - 3 23,218.0,-41.0,g7h6,quiet,21,0.336880,259.0,0
2R5/6b1/2p5/1k6/4NP2/p4K2/r7/8 w - - 7 45,-396.0,-417.0,e4d6,quiet,9,0.009691,21.0,0
2r1kbn1/pp3p2/1q2p1p1/n2pP3/2rP4/P1N1BBPb/1P1QNP1P/3RR1K1 b - - 6 15,-345.0,59.0,a5b3,quiet,29,0.463418,404.0,0
1kb5/4r3/1ppp1np1/p3p1N1/P1P1Pn2/2NP4/1PK2P2/3B3R w - - 0 33,-19.0,54.0,c3e2,quiet,22,0.104408,73.0,0
1k1r4/1pp2pp1/2n5/2q5/2Pp4/1R1P1B2/1K3P2/4Q3 w - - 9 34,-616.0,-76.0,b3b5,quiet,16,0.364307,540.0,0
8/1k1r4/8/p2q4/Pp1P4/1P2p3/2P1Q3/1KR5 b - - 1 48,-199.0,-221.0,d7e7,quiet,13,0.022421,22.0,0
3r2k1/r5p1/p2p2B1/1p4PR/2b1N3/P3nN2/1PP3P1/2KR1n2 w - - 2 22,564.0,763.0,d1d6,capture,21,0.025225,199.0,0
1rb2b1r/p2kpn1p/1p3p2/3N2pP/P2P4/q2B4/2PQNPP1/1R2K2R b K - 1 16,-598.0,-476.0,a3d6,quiet,26,0.029652,122.0,0
4r3/1k4pp/1pR5/p7/7P/Pr1N2B1/8/R4K2 w - - 1 27,1368.0,1369.0,c6c7,quiet,14,0.000002,1.0,0
r2r2k1/2pn4/p3bppB/np2p3/4PPP1/2P4N/P1K5/R4B1R b - - 0 17,551.0,376.0,e6g4,capture,23,0.062750,175.0,0
4r1k1/pp4p1/2n3B1/7r/4p3/1P6/PBP5/3RK3 w - - 0 24,-549.0,1211.0,g6h5,capture,15,0.958375,1760.0,0
r3k2r/p1pnpb1p/1q3np1/1B3p2/QN6/2P1P3/P4PPP/R1B1K2R b KQkq - 6 11,-27.0,-90.0,c7c5,quiet,26,0.087921,63.0,0
8/1k1r4/2p5/2R5/1P3K2/2P5/8/8 w - - 35 55,98.0,91.0,f4f3,quiet,7,0.009364,7.0,0
r4bn1/pp1k2p1/8/np3bNr/2PPPB1P/P7/8/R3KB1R w KQ - 0 19,-69.0,148.0,e4f5,capture,22,0.298991,217.0,0
1n3k1r/rp4p1/1Np1b2p/p2p4/P2Pp3/P1N1P3/2P3PP/4KBR1 w - - 0 14,-457.0,-695.0,f1e2,quiet,24,0.049215,238.0,0
r2kq1nr/pppb4/2n1p2p/3pb3/P2P1B2/2P3P1/1P5P/RN1QKB1R w - - 0 13,-428.0,54.0,d4e5,capture,27,0.498655,482.0,0
4kb2/3b3p/2p1p3/p2p4/r4P2/B5P1/K1P1Q3/3R4 w - - 0 27,1202.0,1400.0,d1d3,quiet,16,0.000671,198.0,0
8/8/k7/2P5/1P5p/3p1Kp1/8/4B3 b - - 7 81,-429.0,-457.0,a6b5,quiet,8,0.010834,28.0,0
1r3b1k/2r2pp1/4p2p/2p1P2P/q2pQ3/3RP1PK/5P2/2BR4 b - - 0 36,602.0,255.0,c7d7,quiet,21,0.156949,347.0,0
8/k7/2p4P/p5B1/2n5/2P2B2/4K1pb/8 w - - 0 43,-85.0,526.0,f3g2,capture,11,0.573760,611.0,0
r4rk1/pp1b1pbp/4p1p1/3pP1P1/P4B2/2N5/1P5P/R3KB2 b - - 4 20,1353.0,1306.0,a8c8,quiet,22,0.000129,47.0,0
2rq1rk1/3nbpp1/p2p1n1p/1p1Pp3/2P3bP/2N1PN2/PBQ1BPP1/R4RK1 b - - 1 11,354.0,342.0,b5b4,quiet,30,0.007235,12.0,0
4R3/5pkp/2B2p2/2P5/7P/5PPK/2r5/8 b - - 4 34,-1688.0,-1228.0,c2c5,capture,12,0.000790,460.0,0
r4rk1/1p4p1/2pbp2p/3p3P/p2N4/2B1q1n1/1PP4Q/1K4R1 w - - 0 27,-2101.0,-2422.0,d4e6,capture,21,0.000005,321.0,0
3q1rk1/2pb1pp1/3b1n1p/1B2p3/1n2P2P/2N1BP2/1PP1N3/3QK2R w K - 3 13,-196.0,-171.0,b5d7,capture,24,0.027547,25.0,0
5rk1/2p3b1/7p/3b1p2/3P1B1q/4Q3/1P2B1P1/5RK1 b - - 3 24,20.0,8.0,f8d8,quiet,16,0.017240,12.0,0
4r2r/1ppk2pp/p2bpp2/8/1P2R3/2BP2P1/1P5P/1K2R3 w - - 4 22,-916.0,-969.0,e4h4,quiet,20,0.001337,53.0,0
3R1B2/p7/1pp4p/2PbQ3/6k1/6P1/1PK5/q7 w - - 3 41,1099.0,1197.0,c5b6,capture,14,0.000769,98.0,0
r7/2p3R1/P7/2p5/k2p1P2/3Pr3/P2KP3/1R6 b - - 4 43,-649.0,-623.0,a8e8,quiet,14,0.003660,26.0,0
3rk3/p4p2/p7/2q1P2r/P2NQ2b/2P1nP2/3KN3/R7 w - - 0 21,-1126.0,-711.0,e4e3,capture,18,0.014889,415.0,0
4Rn2/1pp5/3k3K/8/8/5P2/8/4r3 w - - 0 67,-1893.0,190.0,e8e1,capture,8,0.749065,2083.0,0
r1b1kbnr/1pp1q3/p4p2/3pP2p/Pn1N1p2/2P2N2/1P1Q2PP/R1B1KB1R b Kkq - 0 9,-132.0,260.0,f6e5,capture,29,0.498401,392.0,0
8/5k2/2r1p3/2bp1pQ1/8/1P3PPp/3B3P/1q1BKR2 w - - 0 30,511.0,583.0,g5h5,quiet,17,0.016439,72.0,0
4r1k1/pp3pbp/q5p1/3p4/P3n2P/2PbB1P1/5PB1/R2QK2R w - - 4 21,-791.0,-1365.0,a1c1,quiet,23,0.010035,574.0,0
r1bqkb1Q/p1p5/4p1p1/8/Np2p3/5n2/PPP2PKP/R1B2R2 b q - 3 12,251.0,213.0,c8a6,quiet,23,0.036068,38.0,0
2R5/2p1Rppr/p7/pk5p/r7/4B2P/2b3P1/6K1 w - - 2 28,-377.0,72.0,e7c7,capture,16,0.499698,449.0,0
1n2k3/5r1p/4P1pQ/1p1p4/3PbR1P/4qNK1/8/8 b - - 0 32,642.0,2368.0,f7f4,capture,16,0.024228,1726.0,0
2k5/pppnn3/5p2/3p4/3P4/N3B2r/PPP1K3/5R2 b - - 7 21,404.0,338.0,h3h2,quiet,17,0.036001,66.0,0
r4rk1/1b1pb1pp/pqn1pn2/1p3p2/5P2/3PPB2/PBP2NPP/RN1QR1K1 b - - 2 10,280.0,230.0,f6d5,quiet,30,0.043818,50.0,0
r3k2r/p3b1pp/2p5/5b2/P3p2P/2n1P3/3N1PP1/1RB1KB1R w K - 4 13,-45.0,-44.0,b1b7,quiet,22,0.001416,1.0,0
8/3kp3/p7/3nrP1R/P4R2/5K2/7P/8 b - - 0 41,-1044.0,-116.0,d5f4,capture,11,0.336552,928.0,0
8/5kp1/8/3p3p/2pN1Pb1/2P5/3K2Pr/6R1 b - - 1 31,311.0,252.0,h5h4,quiet,13,0.046864,59.0,0
8/8/8/8/K7/Pn6/1P5k/8 b - - 0 69,-261.0,-362.0,b3d4,quiet,5,0.071385,101.0,0
8/6pk/p1R2p1p/8/PP1pr2P/6K1/3Bb3/8 b - - 2 35,692.0,688.0,h7g6,quiet,14,0.000418,4.0,0
2kr1b1r/1bpqn1pp/p1np4/1p1N4/4QN2/1P6/PB3PPP/1K1R1B1R b - - 2 11,11.0,230.0,e7d5,capture,27,0.274019,219.0,0
r3k2r/2qnn2p/1pppBpp1/4p3/3PP3/1QP2N2/5PPP/2R2RK1 b kq - 1 15,-157.0,-196.0,e8f8,quiet,25,0.043796,39.0,0
r3kb1r/3n1ppp/4pn2/1P6/pp1PpB1P/8/1P1NNPP1/R3K2R w Qkq - 0 13,-249.0,-405.0,f4g5,quiet,25,0.104018,156.0,0
r2qk2r/1bp1b3/pp2p2p/1P1pP2P/P5P1/1nPP3R/3BQ1B1/RN2K3 w Qkq - 1 16,-46.0,-91.0,b5a6,capture,27,0.062230,45.0,0
7r/6RP/3nk1b1/8/2p5/8/8/5RK1 w - - 0 42,-199.0,990.0,g7g6,capture,9,0.755356,1189.0,0
7k/2r3p1/4q2p/p2pPp1P/1b1P1P2/1Pr1BQ1P/P5RK/6R1 w - - 7 48,354.0,318.0,f3e2,quiet,22,0.022880,36.0,0
