fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
3Q1rk1/2r4R/p1P1bq2/7Q/4B3/P3bp2/7P/5R1K b - - 0 37,-369.0,-356.0,f8d8,capture,17,0.007350,13.0,0
4k3/p4p2/5B2/1rp1Pq2/5b2/2PN4/PPK1Q3/8 w - - 0 25,-78.0,220.0,e2g2,quiet,15,0.390532,298.0,0
4rbk1/5bp1/5p2/7p/3B4/1q2NQ1P/5PP1/3R2K1 w - - 3 43,71.0,72.0,d4f6,capture,16,0.001380,1.0,0
r6r/4nk2/1pPqbp2/1P2p3/1b2P2p/4B2P/2QN1P2/3RKBR1 b - - 2 29,18.0,-62.0,h8c8,quiet,23,0.114171,80.0,0
3r3r/1R6/2nk1p2/2b1pP1p/2p5/3n3P/3P1PB1/B4KNR b - - 0 26,496.0,421.0,d3f2,capture,20,0.026987,75.0,0
6k1/5rp1/2P5/8/8/1P2r3/7P/3RR2K b - - 0 33,-329.0,-284.0,e3b3,capture,10,0.032366,45.0,0
8/4kp2/6p1/3b1p1p/1K1b1B2/8/2p3PP/r1N2B1R b - - 3 35,399.0,483.0,a1b1,quiet,16,0.032992,84.0,0
3nk3/2p2p2/4b1p1/p2p2q1/Pb1Q4/2N1PR2/1PP2P1r/R3KB2 w Q - 0 15,0.0,77.0,e1d2,quiet,22,0.109033,77.0,0
5b1r/p1pk3p/1p4p1/5p2/2N2P2/4BK1P/PPP3P1/R7 w - - 2 19,356.0,476.0,a1d1,quiet,19,0.053473,120.0,0
1b4r1/p4k2/1p3p2/P2p3r/1P2n2p/3N1K1P/2P3P1/1R1RB3 w - - 1 28,60.0,-108.0,a5b6,capture,20,0.236103,168.0,0
r1bq1rk1/3n1pp1/p1pb4/4p1Np/p2PP3/3B4/2P1QPPP/1RB2RK1 b - - 1 11,-50.0,-1.0,a4a3,quiet,27,0.070024,49.0,0
2bN2nr/7p/p4k2/1p6/5bp1/6P1/PP3K1P/3R3R b - - 0 26,400.0,245.0,f4c7,quiet,17,0.105272,155.0,0
8/8/p5k1/P3p1P1/2RbN3/3r4/7r/2K2R2 b - - 9 45,154.0,182.0,d4e3,quiet,12,0.032162,28.0,0
6k1/p4p1q/1p3Q2/3pN1p1/3P4/3rP1P1/P4P2/5RK1 b - - 0 24,-313.0,-540.0,d3d2,quiet,17,0.098877,227.0,0
r2qk2r/p1p1bpp1/1pnp3p/7n/2PP2bP/P1NB1N2/1PQB1KP1/R6R w q - 8 12,-4.0,-36.0,a1e1,quiet,29,0.045867,32.0,0
3r4/p5k1/1p3qp1/2pp3p/P6N/1PP3P1/3P3P/1K2Q3 b - - 0 28,199.0,341.0,g6g5,quiet,18,0.118158,142.0,0
2r4r/p4k1p/4ppp1/1R2b3/1B2n3/8/P1P1B1PP/1K5R w - - 1 26,18.0,-27.0,h1d1,quiet,19,0.064659,45.0,0
4Q3/6pk/8/2q2p2/1p2p2p/1P2N2P/P5PK/8 b - - 0 41,-242.0,0.0,c5e3,capture,14,0.301081,242.0,0
7r/8/ppkp4/2p1r1R1/P2p4/1P3P2/2KPP1RP/8 b - - 0 31,-54.0,-9.0,e5g5,capture,17,0.064143,45.0,0
r2qkbr1/1pp2p2/p1n1b3/3pp3/8/2NPBN1B/PPP1PP1P/R2QK2R b KQq - 0 9,-84.0,-29.0,e6h3,capture,28,0.076946,55.0,0
r2r1bk1/2q2ppp/8/2p1pB1P/1nN1P3/pR1PP1P1/P3QR2/7K b - - 48 47,88.0,22.0,g7g6,quiet,24,0.092383,66.0,0
r4k1r/p3npp1/8/2p5/1p6/P4PP1/1PPNR1K1/R7 w - - 2 19,9.0,40.0,a1e1,quiet,18,0.044362,31.0,0
8/3n4/4bk1p/1p3p1P/B2K1P2/8/8/1R6 w - - 0 54,119.0,365.0,b1b5,capture,11,0.226153,246.0,0
3qr1k1/1b3pp1/4n2p/1p1n4/3P4/1P4PN/1B3PBP/3QR1K1 w - - 0 21,126.0,65.0,d1f3,quiet,21,0.081310,61.0,0
r4rk1/pp4p1/2p1pn2/7p/1P1n1P1P/P1N2P2/1B3K2/3R3R b - - 1 15,280.0,199.0,a8d8,quiet,21,0.074968,81.0,0
1r2k2r/1bq2pb1/3Rp3/p2pP1p1/P2P2N1/1P2R1P1/5P2/3Q1BK1 b k - 4 24,8.0,-126.0,b8d8,quiet,23,0.185287,134.0,0
2k5/8/2n5/p7/5P2/2NK4/1pr5/R7 w - - 0 51,-63.0,-172.0,a1b1,quiet,9,0.139426,109.0,0
r2q1r1k/2p1b1pp/p2pQn2/1p4N1/8/1PPBP3/PB4PP/R2K3R b - - 2 15,-134.0,-205.0,d8e8,quiet,25,0.081145,71.0,0
1Q1R4/4k3/p2b2q1/p2p4/P2P2P1/5P2/2b1r3/R5K1 w - - 4 32,-43.0,-131.0,b8c8,quiet,16,0.118503,88.0,0
r1bq2nr/pp3kpp/5p2/2bpp3/2P3PP/P2BP3/1P1B1P2/R2QK1NR b KQ - 0 10,-60.0,-54.0,f7e8,quiet,28,0.008406,6.0,0
8/8/8/5ppk/1r6/8/2RBPK2/8 b - - 1 40,-173.0,-245.0,b4b5,quiet,8,0.073573,72.0,0
1r1q2k1/5p2/2p1rppp/2Q5/3P4/1P3N2/P1K2PPP/R2R4 b - - 1 17,-348.0,-307.0,b8b5,quiet,20,0.027024,41.0,0
5rk1/2pq2p1/bp3p1p/p2p1n2/P2P1BN1/2P2Q1P/1P3PP1/4R1K1 w - - 6 22,144.0,126.0,f4c7,capture,24,0.022353,18.0,0
1r3rk1/3Q2p1/4p2p/2pp3q/Pp6/4RN2/3N1PPP/6K1 w - - 0 21,16.0,56.0,a4a5,quiet,19,0.056890,40.0,0
8/8/8/6n1/2pk1b2/8/4R1K1/1B6 b - - 11 69,108.0,60.0,f4e3,quiet,7,0.065106,48.0,0
5bk1/p7/1p5p/8/4r1p1/P1B3PP/1P1R2K1/8 b - - 0 30,-163.0,-77.0,h6h5,quiet,14,0.109724,86.0,0
8/2p5/5k2/3R2pp/7n/2rB4/5K2/8 b - - 1 43,469.0,471.0,c7c6,quiet,9,0.000676,2.0,0
8/1p2r2p/6k1/5pP1/1p3B2/1P1PP3/PK6/8 w - - 3 29,-163.0,-193.0,d3d4,quiet,13,0.033558,30.0,0
4r3/1p3k2/P2p2p1/P2P1b2/2Pb3p/8/3B1PR1/5BK1 b - - 0 36,-136.0,91.0,b7a6,capture,17,0.314345,227.0,0
2r2rk1/pp2ppb1/2nqb2p/6p1/3Pp1P1/PP2PN1P/1B3P2/2RQKB1R w - - 0 13,49.0,-11.0,f3d2,quiet,28,0.085878,60.0,0
4Q3/2k5/4K3/1P2p3/5q2/3p4/8/8 b - - 2 48,383.0,355.0,f4g4,quiet,7,0.015379,28.0,0
2k5/5pp1/p1p1p2r/4b3/2K1P2P/5B2/PRPr4/7R w - - 2 32,-20.0,-309.0,c4b3,quiet,17,0.326792,289.0,0
8/4kp2/2R4P/1r6/3b1PK1/8/8/8 b - - 0 54,140.0,156.0,b5b1,quiet,8,0.019304,16.0,0
r2q4/3PR3/p4pk1/1RQ2b1r/P1P2P1p/5p2/1P5P/6K1 w - - 0 29,209.0,120.0,b5b6,quiet,19,0.102936,89.0,0
r1b1r3/2k3p1/pp6/P1pp1n1p/3n3P/2R5/1PPN1PP1/3K1BNR w - - 1 18,-5.0,-44.0,g1f3,quiet,24,0.055790,39.0,0
r6k/p4ppp/3N4/3R4/P7/2q2n2/5QKP/8 b - - 1 28,301.0,185.0,f3e1,quiet,14,0.106122,116.0,0
8/8/1k6/5p2/8/2p1N3/5K2/8 w - - 0 54,82.0,152.0,e3d5,quiet,5,0.089917,70.0,0
r2q1rk1/pbp2pb1/np1pB1p1/4p1Pp/2P1P2P/2NPBN2/PP3P2/R2QK2R b KQ - 0 10,-64.0,-136.0,f7e6,capture,31,0.095225,72.0,0
3r4/5qpk/1p5p/2p2p2/P4P2/2Q3PP/3n1BB1/R5K1 b - - 2 27,-146.0,-117.0,f7b3,quiet,18,0.036271,29.0,0
r2qk2r/1pp1p1bp/1n1nbpp1/pP1p4/P2P3P/2N3P1/2PNPPB1/R1BQ1RK1 b kq - 4 9,62.0,38.0,e8f7,quiet,32,0.033821,24.0,0
1b2rrk1/3qn1pp/P1p1p3/1p1n4/3P2P1/8/1PP2PB1/R1BQR1K1 w - - 1 18,0.0,-26.0,g1f1,quiet,24,0.037347,26.0,0
r3k2r/p1qnppb1/b2p1np1/2pP2B1/2N1P1p1/P1NB4/1PP2P1P/R2QK2R w KQkq - 4 9,-102.0,-69.0,d1e2,quiet,30,0.044699,33.0,0
8/8/8/4BK2/5p1p/1k2r3/8/R7 b - - 1 71,30.0,-180.0,f4f3,quiet,7,0.281176,210.0,0
1r4k1/6p1/5n2/Rb6/3P4/Br4P1/1P3P2/2R3K1 w - - 1 44,87.0,-63.0,a3d6,quiet,14,0.212334,150.0,0
6k1/2p2rpp/1p6/p2Q4/8/1PN4q/PBPP3P/R2K4 w - - 4 21,608.0,553.0,d1e2,quiet,18,0.010484,55.0,0
2R3bk/4q1bp/5p2/2p2P1P/3pNB2/3P1Q1K/r7/8 b - - 0 40,37.0,-57.0,e7d7,quiet,17,0.134348,94.0,0
r1b1k2r/ppp1qpb1/8/3Pn2P/3QN1np/P1Pp4/1P3P2/R1B1KBNR b KQkq - 3 10,193.0,196.0,h8h5,capture,28,0.003204,3.0,0
4kb1r/rb4pp/p1n2p2/1p1q4/3ppP1N/1P4N1/PB1P2PP/2RQR1K1 w k - 2 16,0.0,116.0,e1e4,capture,27,0.160999,116.0,0
8/p1p4q/2p4k/2P1Pr1p/P3Qbb1/8/1B6/1K3R2 b - - 4 31,364.0,550.0,f4e5,capture,16,0.069086,186.0,0
8/5pK1/5p2/4nk2/2r5/7P/8/6R1 b - - 7 57,661.0,566.0,c4f4,quiet,8,0.015261,95.0,0
1r1qkb1r/p1pp1ppp/n7/4Pp2/3P1N2/Pp1P1Q2/1P5P/R1B1K1R1 b Qk - 0 14,196.0,171.0,c7c5,quiet,26,0.027547,25.0,0
r3k1nr/3b1pp1/pqn1p2p/3pP3/N7/p5P1/1PPN1P1P/R2QKB1R b kq - 0 12,84.0,92.0,b6d4,quiet,27,0.010804,8.0,0
2k1r3/8/pp3pp1/2b2n1p/2P4P/P2p2PB/2bK1P2/R1B3N1 w - - 0 25,-254.0,-378.0,c1b2,quiet,21,0.086208,124.0,0
8/2r4k/8/8/4R2p/4K3/8/8 b - - 1 56,103.0,129.0,c7c3,quiet,5,0.033527,26.0,0
6k1/P4rp1/2pq4/4p3/2P4b/8/3PP2P/3K2R1 w - - 0 32,-312.0,-220.0,a7a8q,promotion,14,0.077534,92.0,0
r5k1/1p1b1pp1/p2b3r/2pp2q1/P7/1Q1PPB1P/1B3PP1/R4RK1 b - - 4 19,-1.0,12.0,d7h3,capture,24,0.018702,13.0,0
1r3rk1/p1q3p1/p6p/2p1b3/3pP3/1P5P/P1P1NPP1/R2QK2R b - - 0 20,162.0,83.0,a6a5,quiet,23,0.100367,79.0,0
br2r1k1/4qpp1/p1nb1n1p/2B5/1P4P1/5N1P/2Q1NPB1/2RR2K1 b - - 2 19,-122.0,152.0,d6c5,capture,24,0.374476,274.0,0
8/8/8/5p2/R7/4p2P/4krP1/6K1 b - - 2 46,320.0,405.0,f2f1,quiet,8,0.048249,85.0,0
rk6/1pp1p2R/p2q4/3P2r1/2P3p1/1B6/PR3P2/3K4 w - - 1 25,-398.0,-494.0,b2e2,quiet,17,0.036857,96.0,0
r2qk1r1/p2n3p/2p1p1bQ/Pp1p1p1n/1b4P1/2NPPN1P/1BP2P2/R3KB1R b KQq - 0 13,12.0,-35.0,b4f8,quiet,30,0.067462,47.0,0
r1br2k1/7p/p1p4p/5p2/8/P3PPPP/P5B1/R4K1R w - - 0 15,45.0,38.0,f3f4,quiet,19,0.009931,7.0,0
r1q1kb1r/1b1p1ppp/4p3/p7/3B1n1P/5N2/PPP3P1/R2QKB1R b kq - 1 11,128.0,107.0,f4d5,quiet,25,0.027007,21.0,0
8/pp2bk2/4bp2/1q2n3/3BB1r1/4Q3/2R2K2/R7 w - - 4 34,-186.0,-72.0,c2b2,quiet,15,0.142572,114.0,0
1bk5/8/P7/P7/4Kp2/2P5/3B2r1/1R6 w - - 7 47,383.0,691.0,d2f4,capture,10,0.080943,308.0,0
r4rk1/1QB2n2/2p5/3p1bpp/3P1P1q/P1PN4/P2K1n2/R4BR1 b - - 0 20,131.0,140.0,f2d3,capture,23,0.011165,9.0,0
r4k2/2p3p1/npP1p2p/8/2PBp3/pP5P/6P1/3R2K1 w - - 0 29,-107.0,-204.0,d1f1,quiet,18,0.114630,97.0,0
1r4k1/p3pp2/3b2p1/2p2b1p/P1R1p2P/2B1P3/1P2BPP1/4K3 w - - 1 22,24.0,-30.0,a4a5,quiet,21,0.077550,54.0,0
2k3r1/1pp1n3/p4p1r/P3p3/2P1P3/P1B1P3/5KBp/7R b - - 0 27,412.0,403.0,e7c6,quiet,19,0.004133,9.0,0
1n1q1b1r/1r3k1p/1p2ppp1/pB1p1n2/P2P1B2/2P2P1P/1P5P/RN1Q1KR1 w - - 2 12,66.0,-15.0,b1a3,quiet,28,0.115429,81.0,0
r3k2r/p2qnp2/1p5b/2p5/2QpP1p1/3P4/PP2NPPP/R1BK3R b - - 2 15,69.0,34.0,a8d8,quiet,25,0.049239,35.0,0
5rk1/2p2pp1/2p1p3/2P3Pp/3Pn2P/4Bqb1/PQ3P2/R4K1R w - - 0 16,147.0,16.0,h1h3,quiet,22,0.176760,131.0,0
2r2b1k/1bqp1pR1/1p2nn1p/r4N1P/P1B2p2/2NPP3/1BP1Q3/R3K3 b Q - 0 19,38.0,266.0,f8g7,capture,26,0.267715,228.0,0
r1bq1rk1/pp4pp/2p2P2/2bp4/5N2/2P2P2/PP5P/R1BQKB1R w KQ - 0 10,172.0,134.0,f4d3,quiet,25,0.045294,38.0,0
r2qk2r/1bp2pb1/1pn1p2p/p2n2p1/3P4/P1NBPN1P/1PQB1PP1/R3K2R b KQkq - 1 9,-9.0,-3.0,d5c3,capture,30,0.008632,6.0,0
6k1/3b4/p2p4/r5pp/4p3/4P2P/5PP1/2R2NK1 w - - 0 34,-35.0,-10.0,f1g3,quiet,15,0.035812,25.0,0
r2qkb1r/3p1pp1/p1n5/p2N3p/4PBn1/8/1P3PB1/R2Q1RK1 b kq - 1 16,119.0,54.0,a8c8,quiet,23,0.087766,65.0,0
r3k3/5p2/b3p2p/p7/1p3P2/4N3/P4KPP/2RR4 w q - 4 27,448.0,444.0,e3c4,quiet,16,0.001524,4.0,0
r2r2k1/1N3p2/5np1/p3n3/8/4Bp1P/PPP5/R3K2R b - - 0 19,364.0,182.0,d8d5,quiet,18,0.150122,182.0,0
8/p7/P4kp1/3B1p1p/2Pp3P/3PqP2/2r1P3/4RK1R w - - 2 30,-205.0,-187.0,h1g1,quiet,18,0.019138,18.0,0
1kr5/1p2Bp2/p1r1p1q1/1p1pP2p/1P1P2pP/R1PQ2P1/3N1PK1/8 w - - 15 48,74.0,78.0,e7d6,quiet,24,0.005490,4.0,0
8/1pk5/3b2N1/2p5/2q1nPN1/B3P3/3P4/4K3 w - - 2 37,-481.0,-708.0,g6e5,quiet,13,0.042332,227.0,0
r4rk1/2ppn1q1/pp2p1p1/8/5P2/3B2P1/P1PQ2K1/1R5R w - - 2 20,79.0,-36.0,h1h4,quiet,20,0.163394,115.0,0
8/5Bpk/5bp1/r7/6R1/7P/2K5/8 b - - 3 48,180.0,189.0,g6g5,quiet,9,0.009891,9.0,0
8/8/8/8/1P6/6Kp/8/3k4 w - - 0 62,-2.0,704.0,b4b5,quiet,4,0.485797,706.0,0
r2qk2r/pp3ppp/2nbbn2/8/P7/3N1N2/1BPP1PPP/R2QKB1R w KQkq - 4 9,83.0,42.0,f3g5,quiet,27,0.057075,41.0,0
r1bq1knr/5p2/ppn5/3pb3/1P4Pp/P1P2P2/4BN1P/RNBQ1RK1 w - - 2 14,184.0,107.0,f2d3,quiet,27,0.093241,77.0,0
8/1k5r/p7/p7/8/8/1B1KN3/8 b - - 1 47,62.0,153.0,b7c6,quiet,7,0.118685,91.0,0
1r2k2r/5p2/2p1p1p1/pb1pP1P1/4qP1p/2P2B2/P3P2P/2RQ1R1K b - - 4 21,112.0,30.0,e4f4,capture,24,0.112754,82.0,0
7k/8/3P1np1/5n2/1K5p/2R2Q2/8/4q3 w - - 0 51,-87.0,-215.0,f3c6,quiet,10,0.152503,128.0,0
r3k2r/ppp1n1p1/1q3p1p/nN1P4/8/1P1B1P2/P2Q1P1P/2KRR3 b q - 0 14,-116.0,-170.0,a7a6,quiet,24,0.065831,54.0,0
8/2bB1k2/7p/4p1pP/1pb1P1P1/1N6/1BP5/1K6 w - - 3 36,490.0,371.0,b3d2,quiet,15,0.049462,119.0,0
4k3/4npp1/p1p5/3p4/6B1/3r4/Pr5P/2R1RK2 b - - 3 22,445.0,452.0,b2h2,capture,15,0.002634,7.0,0
r3kbnr/pp1b3p/2q1ppp1/8/nPB1P3/5N2/P3QPPP/RNBR2K1 b kq - 0 11,-36.0,-57.0,f8b4,capture,28,0.029678,21.0,0
8/7r/7P/3k4/8/8/8/7K w - - 2 52,-378.0,-556.0,h1g1,quiet,4,0.062788,178.0,0
8/8/8/4p1k1/4p1p1/4N1P1/5P1K/8 w - - 1 48,269.0,396.0,h2g2,quiet,8,0.082475,127.0,0
8/5k2/7p/3p2p1/2n4P/P7/6K1/2B5 b - - 0 41,176.0,258.0,g5h4,capture,9,0.081718,82.0,0
6k1/2p1B1p1/p1n1rn2/3p4/Q2p4/2P5/P4PP1/R4K2 b - - 1 23,-75.0,-107.0,c6e7,capture,17,0.043007,32.0,0
r2q1r2/pp3pkp/5np1/3p4/b2Q4/1P2PP2/P3B1PP/R4RK1 w - - 0 16,-119.0,-16.0,d4a4,capture,23,0.141848,103.0,0
1r1nkb1r/pbppnpp1/4p1q1/8/1p1PP1P1/2PBNP1p/PP5P/R1BQ2RK w k - 4 13,-36.0,-91.0,a2a3,quiet,31,0.076421,55.0,0
8/5p2/4p1k1/r6p/5P2/p3RKP1/P7/8 b - - 11 51,309.0,231.0,g6f6,quiet,11,0.064744,78.0,0
r4k2/ppp4p/4q1pb/1P2N3/3PP2P/2P5/P1Q1K3/7R w - - 0 21,269.0,184.0,c2b3,quiet,19,0.082160,85.0,0
r2qk2r/1p1b2pp/p2b1n2/3pnp2/8/1P1BPP2/P1N3PP/1RBQK1NR w kq - 0 10,12.0,-89.0,g1e2,quiet,28,0.142614,101.0,0
b2q1rk1/5ppp/1pp2n2/4n3/1b1p4/2N1P3/2PP1NPP/2BQKB1R w - - 0 10,-261.0,-325.0,e3d4,capture,25,0.048619,64.0,0
5q2/1k5P/1pp3K1/5p2/2P5/p3P3/6Q1/8 b - - 10 51,123.0,52.0,f8e8,quiet,11,0.095689,71.0,0
8/3k1pp1/4p3/b6p/P2P1n2/Br6/2RP1PPP/3R2K1 w - - 5 30,356.0,278.0,a3c5,quiet,18,0.053817,78.0,0
r4r1k/2ppq1pp/b1pb1pn1/8/N2QP3/P3B3/1PP1BPPP/R3K2R b - - 6 16,-33.0,0.0,a6e2,capture,27,0.047349,33.0,0
1r1qk2r/8/2pb2p1/1p2pbPp/4p2P/P1N5/1PPQ1P2/1RB1K2R w Kk - 0 15,45.0,-18.0,d2e3,quiet,24,0.090281,63.0,0
3q1rk1/Q1p2pb1/1n1p1npp/1P2p3/2B1P3/B1N2P2/2PP1P1P/4K2R w K - 3 12,184.0,153.0,c4b3,quiet,25,0.035560,31.0,0
r4k2/1bq5/4p2r/pBP5/3QnN2/6Pp/7P/RR4K1 b - - 0 23,-78.0,36.0,e6e5,quiet,18,0.162026,114.0,0
r2nqrk1/1bppb1pp/4pn2/1p3p2/3P3P/2PBPN2/3NQPP1/R1B1K2R w K - 0 12,43.0,3.0,a1a8,capture,29,0.057251,40.0,0
r3kb1r/7p/n1p1PppP/pp1q1b2/2p1N1n1/5N2/PPQBPPP1/3RKB1R w q - 2 12,73.0,-91.0,f3h2,quiet,30,0.231581,164.0,0
8/1kp5/2p5/2PpK3/8/2P5/3rp3/6R1 w - - 0 58,-517.0,-458.0,g1e1,quiet,10,0.018311,59.0,0
6k1/2q2rp1/2b4p/4p3/2p1PpQP/2B5/6P1/R6K w - - 0 41,-197.0,-221.0,g4g6,quiet,16,0.024535,24.0,0
2rq1rk1/pp2ppbp/3p1np1/n7/P2PP1b1/2N1BN2/1Q2BPPP/R4RK1 w - - 5 12,7.0,-24.0,f1d1,quiet,29,0.044556,31.0,0
5k2/1pR5/p5pp/n7/8/1PN5/1KPN2Br/4r3 w - - 3 34,151.0,278.0,d2f3,quiet,15,0.127475,127.0,0
5b1r/4n2p/1k3B1P/n6R/b1p5/P3P3/4BPP1/4K3 b - - 2 24,288.0,273.0,h8g8,quiet,17,0.011951,15.0,0
4r1k1/2qn2p1/1ppb1p2/p2p1b1p/P6P/1P1N1PP1/1BPQ1PB1/2R3K1 b - - 1 17,43.0,50.0,g8f8,quiet,26,0.009895,7.0,0
1k1q4/pp2bRpn/2n5/4p1rb/1P1p3P/P2P2Q1/2PB2B1/R5K1 w - - 0 23,-54.0,113.0,h4g5,capture,23,0.234211,167.0,0
6k1/p4p2/6p1/6Pp/r4p1P/5N1q/3Q1K2/6R1 b - - 9 53,92.0,-14.0,a4c4,quiet,14,0.149525,106.0,0
5Q2/6pk/p1P1b2p/4Np2/P2p1P2/B5P1/1KPn3P/7q w - - 0 27,403.0,-962.0,f8h8,quiet,19,0.906588,1365.0,0
8/p1k1r1Rp/8/2ppr3/8/P2QN2P/2P1KP2/2qN4 w - - 2 45,188.0,230.0,d3h7,capture,17,0.042931,42.0,0
8/p2r4/1pk5/P1p5/2P5/1P6/2K5/6R1 b - - 1 37,0.0,77.0,b6a5,capture,10,0.109033,77.0,0
r3k2r/2pn1p2/1p2p2p/p3n3/2PpNbPP/BP1P3R/P3BP2/R2K4 w kq - 0 18,148.0,29.0,a3b2,quiet,26,0.159340,119.0,0
6Q1/p2rk3/8/4p3/3b1q2/6p1/PP4PP/3R3K w - - 0 36,-79.0,-184.0,g8g7,quiet,14,0.130765,105.0,0
2k1r3/p2q4/2pb1p1p/2pp4/P7/2PQ1P2/1P4K1/R4N2 b - - 3 22,249.0,401.0,c5c4,quiet,18,0.102141,152.0,0
rnb1kb2/ppp3r1/4pn1p/3p4/3P1Np1/2P5/PP2P1BP/RNB1K2R w q - 1 9,68.0,-54.0,h2h3,quiet,27,0.173722,122.0,0
2r5/1p5p/3qb1pk/p4p2/P3p3/1P1pPP1P/3P2P1/Q2B1RK1 b - - 2 20,530.0,304.0,e6d5,quiet,22,0.102874,226.0,0
8/7p/8/5kPK/8/8/8/8 w - - 6 60,48.0,0.0,h5h4,quiet,4,0.068641,48.0,0
8/5p2/3np3/2kp4/1p5r/2NB4/2PP4/2K2R2 w - - 0 32,-39.0,-2.0,c3a4,quiet,13,0.053013,37.0,0
4r1k1/8/8/8/P3p3/2B3P1/1P5r/2KR4 b - - 0 41,-126.0,-34.0,e4e3,quiet,10,0.125002,92.0,0
r3k2r/pp2qpp1/2n1b3/2Q5/3Pp3/7P/PPPB4/2KR1B1R w kq - 3 17,42.0,0.0,c5e7,capture,22,0.060150,42.0,0
5k2/p4p2/2B2n1p/2P5/1P1PpP2/P6P/2r3r1/R4K1R b - - 6 35,113.0,85.0,c2f2,quiet,18,0.037177,28.0,0
r2r2k1/5p1p/4p2n/ppQ5/3PP1Pq/7R/4NPP1/5RK1 b - - 4 21,-100.0,-239.0,h4g4,capture,20,0.158250,139.0,0
5rk1/6pp/3q4/8/pp2Q2P/6P1/PP3P2/2R3K1 w - - 1 29,120.0,108.0,c1e1,quiet,15,0.015535,12.0,0
8/8/2k5/pp1p2p1/3P4/P2NK3/1Pr1B3/8 w - - 10 40,141.0,43.0,e2f1,quiet,12,0.130895,98.0,0
2k5/6Q1/p2q4/1p6/3pP3/3P4/1P6/1K6 w - - 11 38,154.0,121.0,g7a7,quiet,10,0.040748,33.0,0
rn2k1nr/1p1b1pp1/1q1bp3/p1p1P1Bp/2pP4/P4N2/1P3PPP/R2QKB1R w KQkq - 0 9,-107.0,1.0,e5d6,capture,30,0.150734,108.0,0
2kr2r1/1pq2p2/2pbp3/p7/3P2Pp/P1N1P3/1P2QPP1/R4RK1 b - - 2 18,-12.0,-3.0,c7e7,quiet,23,0.012945,9.0,0
4r1k1/2R4R/p4p2/8/8/6K1/3r4/8 w - - 26 52,-127.0,0.0,c7g7,quiet,8,0.175040,127.0,0
1r1kq2Q/p1pnb3/8/7p/2B5/1P6/2P3PP/1K1R4 w - - 5 28,135.0,-14.0,h8e8,capture,16,0.205196,149.0,0
8/1b3rpk/2q1p2p/4Pn2/ppP3Q1/3R3P/1B4P1/2R3K1 w - - 0 38,44.0,-35.0,c4c5,quiet,19,0.113184,79.0,0
8/6k1/4nb2/Q7/3P4/P3q3/1P1R4/K2B2r1 b - - 0 50,356.0,333.0,e6d4,capture,12,0.014084,23.0,0
6k1/pp5p/2p1pbp1/2Pr1p2/1PQ5/PR6/4B1P1/q1B2K2 b - - 2 27,187.0,82.0,b7b6,quiet,20,0.129959,105.0,0
r4k2/pR1R4/1p4pp/2p5/4n3/P5P1/P1P4P/6K1 w - - 0 31,568.0,462.0,d7f7,quiet,16,0.028780,106.0,0
8/1p6/2p1b3/P1P3B1/8/5BKp/1k6/8 w - - 17 59,296.0,290.0,a5a6,quiet,10,0.004553,6.0,0
2r5/1p4b1/pR3nk1/3pB1p1/2b3p1/2P5/1PN4P/2KR4 b - - 5 26,95.0,-24.0,c8e8,quiet,18,0.167892,119.0,0
r3r3/1pk3B1/2p5/p1bn1b1p/8/1P2P3/P2P1NPP/R3KB1R w KQ - 1 17,93.0,119.0,f1c4,quiet,22,0.034128,26.0,0
4Qb2/1q3pkp/p4pp1/B1p2b2/2P5/1P3r1P/5PP1/1R4K1 w - - 0 35,-242.0,-431.0,g2f3,capture,20,0.121721,189.0,0
4r3/1kp1nr2/p5pp/5b2/5P2/qPQ1B1RP/P4K2/4R3 w - - 0 25,-284.0,-302.0,e3c5,quiet,19,0.013659,18.0,0
r3k2r/1bqpb1p1/pp2pn2/2p1np1p/P2P3P/2N1PPPN/1PP1BK2/R1BQ3R b kq - 0 9,106.0,91.0,e5c6,quiet,32,0.019938,15.0,0
k7/8/7p/PPp1p2p/2P1P1nP/2BKP1P1/8/8 w - - 1 40,581.0,556.0,a5a6,quiet,15,0.005068,25.0,0
r2qkb1r/p4ppp/4pn2/1P6/1n1p2P1/5P2/1BPP1N1P/R2QK1NR w KQkq - 1 9,25.0,-11.0,g1e2,quiet,26,0.051741,36.0,0
8/6k1/8/R3N3/7p/1P1K1Pr1/2P5/6b1 w - - 0 44,151.0,60.0,a5a4,quiet,10,0.119086,91.0,0
r2b2r1/2p4q/1kP4p/4p2B/p3PpP1/P2Q3P/1P6/K1R5 w - - 1 35,-245.0,-280.0,d3c2,quiet,20,0.029844,35.0,0
8/1kr5/pp2K3/8/3R4/P2B4/8/8 b - - 0 40,-357.0,-337.0,c7c3,quiet,8,0.012113,20.0,0
r1bq2k1/2p1nr2/3p1npB/1p1Pp2p/1P2P2P/P1N2P2/6B1/R2QK2R b KQ - 0 16,68.0,-16.0,c8d7,quiet,26,0.119639,84.0,0
2b1k3/p4pb1/3Bn1q1/3p4/1p1r4/1P2N3/P2N3P/3QR2K w - - 6 25,-64.0,-180.0,e1g1,quiet,19,0.147033,116.0,0
8/2p2R2/3k4/p4p1r/np2pP2/4P3/2P5/2KN4 b - - 2 35,395.0,413.0,a4c3,quiet,14,0.008405,18.0,0
